-0.1113	0.2035	0.2342	-0.9178	-0.0827	-0.1430	-0.1454	0.0247	
-0.2737	0.3970	0.2936	-0.0013	0.3686	0.5650	0.4730	-0.0494	
-0.4437	0.5460	0.2884	0.3660	-0.3294	-0.3837	-0.1790	-0.0099	
-0.4063	0.0727	-0.3725	0.0039	0.5472	0.1035	-0.6001	0.1433	
-0.5472	-0.1035	-0.6001	-0.1433	-0.4063	0.0727	0.3725	0.0039	
-0.3294	-0.3837	0.1790	-0.0099	0.4437	-0.5460	0.2884	-0.3660	
-0.3686	-0.5650	0.4730	0.0494	-0.2737	0.3970	-0.2936	-0.0013	
-0.0827	-0.1430	0.1454	0.0247	0.1113	-0.2035	0.2342	0.9178	
