-0.3536	-0.5000	-0.5000	0.3536	0.5000	-0.0312	-0.0503	0.0000	
-0.3536	-0.3536	0.0000	-0.3536	-0.3536	0.3749	-0.4975	-0.3536	
-0.3536	-0.0000	0.5000	0.3536	0.0000	-0.4990	0.0503	-0.5000	
-0.3536	0.3536	0.0000	-0.3536	0.3536	0.3308	0.4975	-0.3536	
-0.3536	0.5000	-0.5000	0.3536	-0.5000	0.0312	-0.0503	-0.0000	
-0.3536	0.3536	0.0000	-0.3536	0.3536	-0.3749	-0.4975	0.3536	
-0.3536	-0.0000	0.5000	0.3536	0.0000	0.4990	0.0503	0.5000	
-0.3536	-0.3536	-0.0000	-0.3536	-0.3536	-0.3308	0.4975	0.3536	
