-0.3992	-0.5806	-0.4408	-0.3011	-0.2359	0.4037	-0.2969	-0.1267	
-0.3011	-0.1499	0.2359	0.3992	-0.4408	-0.2156	0.2454	0.5795	
-0.3992	-0.0000	0.4408	-0.3011	0.2359	0.0000	0.4989	-0.3833	
-0.3011	0.3748	-0.2359	0.3992	0.4408	0.5390	0.3205	0.0355	
-0.3992	0.5806	-0.4408	-0.3011	-0.2359	-0.4037	0.2969	0.1267	
-0.3011	0.1499	0.2359	0.3992	-0.4408	0.2156	-0.2454	-0.5795	
-0.3992	-0.0000	0.4408	-0.3011	0.2359	0.0000	-0.4989	0.3833	
-0.3011	-0.3748	-0.2359	0.3992	0.4408	-0.5390	-0.3205	-0.0355	
