-0.0136	0.0271	0.0401	-0.0526	-0.0642	0.0748	0.0841	0.0917	-0.0971	-0.0998	-0.0990	-0.0934	-0.0815	-0.0618	-0.0338	-0.0136	-0.0271	-0.0401	-0.0526	-0.0642	-0.0748	0.0841	0.0917	-0.0971	0.0998	0.0990	-0.0934	0.0815	0.0338	0.0618	-0.6481	-0.6481	
-0.0475	0.0933	0.1356	-0.1730	-0.2040	0.2276	0.2427	0.2488	-0.2457	-0.2332	-0.2118	-0.1820	-0.1446	-0.1008	-0.0518	0.0475	0.0933	0.1356	0.1730	0.2040	0.2276	-0.2427	-0.2488	0.2457	-0.2332	-0.2118	0.1820	-0.1446	-0.0518	-0.1008	0.0000	-0.0000	
-0.0608	0.1178	0.1674	-0.2067	-0.2336	0.2469	0.2466	0.2335	-0.2097	-0.1780	-0.1417	-0.1046	-0.0701	-0.0410	-0.0183	-0.0608	-0.1178	-0.1674	-0.2067	-0.2336	-0.2469	0.2466	0.2335	-0.2097	0.1780	0.1417	-0.1046	0.0701	0.0183	0.0410	0.2592	0.2592	
-0.0933	0.1728	0.2271	-0.2479	-0.2322	0.1822	0.1049	0.0117	0.0838	0.1674	0.2263	0.2512	0.2372	0.1850	0.1015	0.0933	0.1728	0.2271	0.2479	0.2322	0.1822	-0.1049	-0.0117	-0.0838	0.1674	0.2263	-0.2512	0.2372	0.1015	0.1850	-0.0000	0.0000	
-0.1057	0.1912	0.2402	-0.2437	-0.2017	0.1229	0.0225	-0.0807	0.1686	0.2276	0.2504	0.2377	0.1964	0.1371	0.0696	-0.1057	-0.1912	-0.2402	-0.2437	-0.2017	-0.1229	0.0225	-0.0807	0.1686	-0.2276	-0.2504	0.2377	-0.1964	-0.0696	-0.1371	-0.1037	-0.1037	
-0.1355	0.2270	0.2445	-0.1823	-0.0603	-0.0817	-0.1973	-0.2483	0.2171	0.1131	-0.0300	-0.1647	-0.2443	-0.2388	-0.1469	0.1355	0.2270	0.2445	0.1823	0.0603	-0.0817	0.1973	0.2483	-0.2171	0.1131	-0.0300	0.1647	-0.2443	-0.1469	-0.2388	0.0000	-0.0000	
-0.1467	0.2365	0.2347	-0.1425	0.0041	-0.1486	-0.2368	-0.2373	0.1522	0.0147	-0.1259	-0.2235	-0.2520	-0.2106	-0.1180	-0.1467	-0.2365	-0.2347	-0.1425	0.0041	0.1486	-0.2368	-0.2373	0.1522	-0.0147	0.1259	-0.2235	0.2520	0.1180	0.2106	0.0415	0.0415	
-0.1728	0.2478	0.1823	-0.0132	0.1636	-0.2476	-0.1903	-0.0234	-0.1578	-0.2485	-0.1942	-0.0239	0.1634	0.2534	0.1862	0.1728	0.2478	0.1823	0.0132	-0.1636	-0.2476	0.1903	0.0234	0.1578	-0.2485	-0.1942	0.0239	0.1634	0.1862	0.2534	-0.0000	0.0000	
-0.1823	0.2470	0.1527	0.0396	0.2063	-0.2418	-0.1249	0.0695	-0.2205	-0.2381	-0.1159	0.0708	0.2168	0.2496	0.1615	-0.1823	-0.2470	-0.1527	0.0396	0.2063	0.2418	-0.1249	0.0695	-0.2205	0.2381	0.1159	0.0708	-0.2168	-0.1615	-0.2496	-0.0166	-0.0166	
-0.2036	0.2321	0.0606	0.1633	0.2465	-0.1165	0.1151	0.2472	-0.1633	0.0653	0.2376	0.1977	-0.0236	-0.2264	-0.2177	0.2036	0.2321	0.0606	-0.1633	-0.2465	-0.1165	-0.1151	-0.2472	0.1633	0.0653	0.2376	-0.1977	-0.0236	-0.2177	-0.2264	0.0000	-0.0000	
-0.2111	0.2212	0.0210	0.1991	0.2308	-0.0450	0.1828	0.2406	-0.0770	0.1562	0.2497	0.1258	-0.1035	-0.2476	-0.1982	-0.2111	-0.2212	-0.0210	0.1991	0.2308	0.0450	0.1828	0.2406	-0.0770	-0.1562	-0.2497	0.1258	0.1035	0.1982	0.2476	0.0066	0.0066	
-0.2269	0.1823	-0.0807	0.2472	0.1170	0.1543	0.2400	0.0351	0.2135	0.2017	-0.0597	-0.2490	-0.1246	0.1622	0.2401	0.2269	0.1823	-0.0807	-0.2472	-0.1170	0.1543	-0.2400	-0.0351	-0.2135	0.2017	-0.0597	0.2490	-0.1246	0.2401	0.1622	-0.0001	0.0001	
-0.2321	0.1629	-0.1176	0.2458	0.0564	0.2058	0.2040	-0.0581	0.2468	0.1260	-0.1509	-0.2444	-0.0471	0.2049	0.2266	-0.2321	-0.1629	0.1176	0.2458	0.0564	-0.2058	0.2040	-0.0581	0.2468	-0.1260	0.1509	-0.2444	0.0471	-0.2266	-0.2049	-0.0027	-0.0027	
-0.2418	0.1057	-0.1958	0.1910	-0.1134	0.2401	-0.0113	-0.2455	0.0905	-0.2100	-0.1738	0.1459	0.2280	-0.0714	-0.2525	0.2418	0.1057	-0.1958	-0.1910	0.1134	0.2401	0.0113	0.2455	-0.0905	-0.2100	-0.1738	-0.1459	0.2280	-0.2525	-0.0714	0.0002	-0.0002	
-0.2444	0.0806	-0.2178	0.1531	-0.1666	0.2098	-0.0946	-0.2433	-0.0072	-0.2466	-0.0884	0.2115	0.1807	-0.1286	-0.2456	-0.2444	-0.0806	0.2178	0.1531	-0.1666	-0.2098	-0.0946	-0.2433	-0.0072	0.2466	0.0884	0.2115	-0.1807	0.2456	0.1286	0.0011	0.0011	
-0.2477	0.0136	-0.2471	0.0264	-0.2460	0.0379	-0.2449	-0.0467	-0.2443	-0.0510	0.2454	0.0475	-0.2492	-0.0311	0.2544	0.2477	0.0136	-0.2471	-0.0264	0.2460	0.0379	0.2449	0.0467	0.2443	-0.0510	0.2454	-0.0475	-0.2492	0.2544	-0.0311	-0.0004	0.0004	
-0.2477	-0.0136	-0.2471	-0.0264	-0.2460	-0.0379	-0.2449	0.0467	-0.2443	0.0510	0.2454	-0.0475	-0.2492	0.0311	0.2544	-0.2477	0.0136	0.2471	-0.0264	-0.2460	0.0379	-0.2449	0.0467	-0.2443	-0.0510	-0.2454	-0.0475	0.2492	-0.2544	-0.0311	-0.0004	-0.0004	
-0.2444	-0.0806	-0.2178	-0.1531	-0.1666	-0.2098	-0.0946	0.2433	-0.0072	0.2466	-0.0884	-0.2115	0.1807	0.1286	-0.2456	0.2444	-0.0806	-0.2178	0.1531	0.1666	-0.2098	0.0946	-0.2433	0.0072	0.2466	-0.0884	0.2115	0.1807	-0.2456	0.1286	0.0011	-0.0011	
-0.2418	-0.1057	-0.1958	-0.1910	-0.1134	-0.2401	-0.0113	0.2455	0.0905	0.2100	-0.1738	-0.1459	0.2280	0.0714	-0.2525	-0.2418	0.1057	0.1958	-0.1910	-0.1134	0.2401	-0.0113	0.2455	0.0905	-0.2100	0.1738	-0.1459	-0.2280	0.2525	-0.0714	0.0002	0.0002	
-0.2321	-0.1629	-0.1176	-0.2458	0.0564	-0.2058	0.2040	0.0581	0.2468	-0.1260	-0.1509	0.2444	-0.0471	-0.2049	0.2266	0.2321	-0.1629	-0.1176	0.2458	-0.0564	-0.2058	-0.2040	-0.0581	-0.2468	-0.1260	-0.1509	-0.2444	-0.0471	0.2266	-0.2049	-0.0027	0.0027	
-0.2269	-0.1823	-0.0807	-0.2472	0.1170	-0.1543	0.2400	-0.0351	0.2135	-0.2017	-0.0597	0.2490	-0.1246	-0.1622	0.2401	-0.2269	0.1823	0.0807	-0.2472	0.1170	0.1543	0.2400	-0.0351	0.2135	0.2017	0.0597	0.2490	0.1246	-0.2401	0.1622	-0.0001	-0.0001	
-0.2111	-0.2212	0.0210	-0.1991	0.2308	0.0450	0.1828	-0.2406	-0.0770	-0.1562	0.2497	-0.1258	-0.1035	0.2476	-0.1982	0.2111	-0.2212	0.0210	0.1991	-0.2308	0.0450	-0.1828	0.2406	0.0770	-0.1562	0.2497	0.1258	-0.1035	-0.1982	0.2476	0.0066	-0.0066	
-0.2036	-0.2321	0.0606	-0.1633	0.2465	0.1165	0.1151	-0.2472	-0.1633	-0.0653	0.2376	-0.1977	-0.0236	0.2264	-0.2177	-0.2036	0.2321	-0.0606	-0.1633	0.2465	-0.1165	0.1151	-0.2472	-0.1633	0.0653	-0.2376	-0.1977	0.0236	0.2177	-0.2264	0.0000	0.0000	
-0.1823	-0.2470	0.1527	-0.0396	0.2063	0.2418	-0.1249	-0.0695	-0.2205	0.2381	-0.1159	-0.0708	0.2168	-0.2496	0.1615	0.1823	-0.2470	0.1527	0.0396	-0.2063	0.2418	0.1249	0.0695	0.2205	0.2381	-0.1159	0.0708	0.2168	0.1615	-0.2496	-0.0166	0.0166	
-0.1728	-0.2478	0.1823	0.0132	0.1636	0.2476	-0.1903	0.0234	-0.1578	0.2485	-0.1942	0.0239	0.1634	-0.2534	0.1862	-0.1728	0.2478	-0.1823	0.0132	0.1636	-0.2476	-0.1903	0.0234	-0.1578	-0.2485	0.1942	0.0239	-0.1634	-0.1862	0.2534	-0.0000	-0.0000	
