0.1612	-0.3030	0.4082	-0.4642	0.4642	-0.1612	0.3030	-0.4082	
0.3030	-0.4642	0.4082	-0.1612	-0.1612	0.3030	-0.4642	0.4082	
0.4082	-0.4082	-0.0000	0.4082	-0.4082	-0.4082	0.4082	0.0000	
0.4642	-0.1612	-0.4082	0.3030	0.3030	0.4642	-0.1612	-0.4082	
0.4642	0.1612	-0.4082	-0.3030	0.3030	-0.4642	-0.1612	0.4082	
0.4082	0.4082	0.0000	-0.4082	-0.4082	0.4082	0.4082	0.0000	
0.3030	0.4642	0.4082	0.1612	-0.1612	-0.3030	-0.4642	-0.4082	
0.1612	0.3030	0.4082	0.4642	0.4642	0.1612	0.3030	0.4082	
