-0.1768	-0.1768	0.2500	0.0020	0.2500	-0.0024	0.2500	0.0028	0.2500	-0.0009	0.2500	-0.0056	-0.2500	-0.0064	-0.2500	0.0082	0.1768	-0.1768	0.2500	-0.0141	-0.2500	0.0583	0.2500	-0.0007	-0.2500	-0.0040	0.2500	0.0577	0.2500	0.0394	-0.2500	-0.0403	
0.1768	-0.1768	-0.2402	0.0675	-0.2107	0.1366	-0.1616	-0.1925	-0.0928	0.2324	-0.0047	-0.2498	-0.0996	0.2267	-0.2019	0.1540	-0.1768	-0.1768	-0.2019	0.1586	0.0996	-0.2462	0.2402	0.0688	-0.2107	0.1312	0.1616	0.2229	0.0047	-0.2461	-0.0928	0.2141	
-0.1768	0.1768	0.2310	-0.0939	0.1768	-0.1785	0.0957	0.2320	-0.0000	-0.2500	-0.0957	0.2330	0.1768	-0.1722	0.2310	-0.1032	-0.1768	-0.1768	-0.2310	0.1085	0.1768	-0.2131	0.2310	0.0950	-0.1768	0.1739	0.0957	0.2468	-0.0957	-0.2432	0.0000	0.2467	
0.1768	0.1768	-0.1953	0.1545	-0.0538	0.2446	0.1144	-0.2210	0.2321	0.0921	0.2327	0.0861	-0.0917	-0.2348	0.1301	-0.2176	0.1768	-0.1768	0.1301	-0.2205	0.0917	0.2048	0.1953	0.1555	-0.0538	0.2432	-0.1144	0.1899	-0.2327	0.0535	0.2321	0.1291	
-0.1768	-0.1768	0.1768	-0.1754	-0.0000	-0.2500	-0.1768	0.1748	-0.2500	0.0009	-0.1768	-0.1728	-0.0000	0.2499	-0.1768	0.1825	0.1768	-0.1768	0.1768	-0.1865	-0.0000	0.2431	0.1768	0.1763	-0.0000	0.2500	-0.1768	0.1312	-0.1768	0.1467	0.2500	0.0403	
0.1768	-0.1768	-0.1207	0.2180	0.1346	0.2094	0.2491	0.0234	0.0928	-0.2324	-0.1734	0.1839	0.2293	0.1054	-0.0385	0.2481	-0.1768	-0.1768	-0.0385	0.2488	-0.2293	-0.0434	0.1207	0.2186	0.1346	0.2128	-0.2491	-0.0776	0.1734	0.2051	0.0928	-0.2141	
-0.1768	0.1768	0.0957	-0.2302	-0.1768	-0.1751	-0.2310	-0.0982	0.0000	0.2500	0.2310	-0.1008	-0.1768	-0.1812	0.0957	-0.2340	-0.1768	-0.1768	-0.0957	0.2360	-0.1768	-0.1307	0.0957	0.2307	0.1768	0.1796	-0.2310	-0.1464	0.2310	0.1309	-0.0000	-0.2467	
0.1768	0.1768	-0.0278	0.2482	0.2441	0.0515	0.0763	0.2389	-0.2321	-0.0921	-0.1000	-0.2269	-0.2326	0.0858	-0.0590	-0.2409	0.1768	-0.1768	-0.0590	-0.2392	0.2326	-0.1434	0.0278	0.2484	0.2441	0.0577	-0.0763	-0.2493	0.1000	-0.2105	-0.2321	-0.1291	
-0.1768	-0.1768	-0.0000	-0.2500	-0.2500	0.0024	0.0000	-0.2500	0.2500	-0.0009	0.0000	0.2499	0.2500	0.0064	0.0000	0.2499	0.1768	-0.1768	0.0000	-0.2496	0.2500	-0.0583	0.0000	0.2500	0.2500	0.0040	0.0000	-0.2432	0.0000	-0.2469	-0.2500	-0.0403	
0.1768	-0.1768	0.0694	0.2407	0.2107	-0.1366	-0.1908	0.1595	-0.0928	0.2324	0.2500	-0.0102	0.0996	-0.2267	0.1475	0.1969	-0.1768	-0.1768	0.1475	0.1932	-0.0996	0.2462	-0.0694	0.2404	0.2107	-0.1312	0.1908	-0.1132	-0.2500	-0.0440	-0.0928	0.2141	
-0.1768	0.1768	-0.0957	-0.2317	-0.1768	0.1785	0.2310	-0.0931	-0.0000	-0.2500	-0.2310	-0.0905	-0.1768	0.1722	-0.0957	-0.2277	-0.1768	-0.1768	0.0957	0.2252	-0.1768	0.2131	-0.0957	0.2312	0.1768	-0.1739	0.2310	-0.0397	-0.2310	0.0581	0.0000	0.2467	
0.1768	0.1768	0.1560	0.1965	0.0538	-0.2446	-0.2223	-0.1169	0.2321	0.0921	-0.0913	0.2347	0.0917	0.2348	-0.2135	-0.1230	0.1768	-0.1768	-0.2135	-0.1178	-0.0917	-0.2048	-0.1560	0.1957	0.0538	-0.2432	0.2223	0.1626	0.0913	0.2442	0.2321	0.1291	
-0.1768	-0.1768	-0.1768	-0.1782	0.0000	0.2500	0.1768	0.1787	-0.2500	0.0009	0.1768	-0.1807	0.0000	-0.2499	0.1768	0.1709	0.1768	-0.1768	-0.1768	-0.1665	0.0000	-0.2431	-0.1768	0.1773	0.0000	-0.2500	0.1768	0.2128	0.1768	0.2024	0.2500	0.0403	
0.1768	-0.1768	0.2189	0.1224	-0.1346	-0.2094	0.0206	-0.2489	0.0928	-0.2324	-0.1801	-0.1694	-0.2293	-0.1054	0.2470	0.0304	-0.1768	-0.1768	0.2470	0.0245	0.2293	0.0434	-0.2189	0.1213	-0.1346	-0.2128	-0.0206	0.2376	0.1801	-0.1429	0.0928	-0.2141	
-0.1768	0.1768	-0.2310	-0.0975	0.1768	0.1751	-0.0957	0.2299	0.0000	0.2500	0.0957	0.2288	0.1768	0.1812	-0.2310	-0.0881	-0.1768	-0.1768	0.2310	0.0825	0.1768	0.1307	-0.2310	0.0963	-0.1768	-0.1796	-0.0957	0.2026	0.0957	-0.2130	-0.0000	-0.2467	
0.1768	0.1768	0.2485	0.0297	-0.2441	-0.0515	0.2381	-0.0736	-0.2321	-0.0921	0.2291	-0.1051	0.2326	-0.0858	-0.2429	0.0669	0.1768	-0.1768	-0.2429	0.0726	-0.2326	0.1434	-0.2485	0.0285	-0.2441	-0.0577	-0.2381	0.0192	-0.2291	-0.1348	-0.2321	-0.1291	
-0.1768	-0.1768	-0.2500	-0.0020	0.2500	-0.0024	-0.2500	-0.0028	0.2500	-0.0009	-0.2500	0.0056	-0.2500	-0.0064	0.2500	-0.0082	0.1768	-0.1768	-0.2500	0.0141	-0.2500	0.0583	-0.2500	0.0007	-0.2500	-0.0040	-0.2500	-0.0577	-0.2500	-0.0394	-0.2500	-0.0403	
0.1768	-0.1768	0.2402	-0.0675	-0.2107	0.1366	0.1616	0.1925	-0.0928	0.2324	0.0047	0.2498	-0.0996	0.2267	0.2019	-0.1540	-0.1768	-0.1768	0.2019	-0.1586	0.0996	-0.2462	-0.2402	-0.0688	-0.2107	0.1312	-0.1616	-0.2229	-0.0047	0.2461	-0.0928	0.2141	
-0.1768	0.1768	-0.2310	0.0939	0.1768	-0.1785	-0.0957	-0.2320	-0.0000	-0.2500	0.0957	-0.2330	0.1768	-0.1722	-0.2310	0.1032	-0.1768	-0.1768	0.2310	-0.1085	0.1768	-0.2131	-0.2310	-0.0950	-0.1768	0.1739	-0.0957	-0.2468	0.0957	0.2432	0.0000	0.2467	
0.1768	0.1768	0.1953	-0.1545	-0.0538	0.2446	-0.1144	0.2210	0.2321	0.0921	-0.2327	-0.0861	-0.0917	-0.2348	-0.1301	0.2176	0.1768	-0.1768	-0.1301	0.2205	0.0917	0.2048	-0.1953	-0.1555	-0.0538	0.2432	0.1144	-0.1899	0.2327	-0.0535	0.2321	0.1291	
-0.1768	-0.1768	-0.1768	0.1754	-0.0000	-0.2500	0.1768	-0.1748	-0.2500	0.0009	0.1768	0.1728	-0.0000	0.2499	0.1768	-0.1825	0.1768	-0.1768	-0.1768	0.1865	-0.0000	0.2431	-0.1768	-0.1763	-0.0000	0.2500	0.1768	-0.1312	0.1768	-0.1467	0.2500	0.0403	
0.1768	-0.1768	0.1207	-0.2180	0.1346	0.2094	-0.2491	-0.0234	0.0928	-0.2324	0.1734	-0.1839	0.2293	0.1054	0.0385	-0.2481	-0.1768	-0.1768	0.0385	-0.2488	-0.2293	-0.0434	-0.1207	-0.2186	0.1346	0.2128	0.2491	0.0776	-0.1734	-0.2051	0.0928	-0.2141	
-0.1768	0.1768	-0.0957	0.2302	-0.1768	-0.1751	0.2310	0.0982	0.0000	0.2500	-0.2310	0.1008	-0.1768	-0.1812	-0.0957	0.2340	-0.1768	-0.1768	0.0957	-0.2360	-0.1768	-0.1307	-0.0957	-0.2307	0.1768	0.1796	0.2310	0.1464	-0.2310	-0.1309	-0.0000	-0.2467	
0.1768	0.1768	0.0278	-0.2482	0.2441	0.0515	-0.0763	-0.2389	-0.2321	-0.0921	0.1000	0.2269	-0.2326	0.0858	0.0590	0.2409	0.1768	-0.1768	0.0590	0.2392	0.2326	-0.1434	-0.0278	-0.2484	0.2441	0.0577	0.0763	0.2493	-0.1000	0.2105	-0.2321	-0.1291	
-0.1768	-0.1768	0.0000	0.2500	-0.2500	0.0024	-0.0000	0.2500	0.2500	-0.0009	-0.0000	-0.2499	0.2500	0.0064	-0.0000	-0.2499	0.1768	-0.1768	-0.0000	0.2496	0.2500	-0.0583	0.0000	-0.2500	0.2500	0.0040	-0.0000	0.2432	-0.0000	0.2469	-0.2500	-0.0403	
0.1768	-0.1768	-0.0694	-0.2407	0.2107	-0.1366	0.1908	-0.1595	-0.0928	0.2324	-0.2500	0.0102	0.0996	-0.2267	-0.1475	-0.1969	-0.1768	-0.1768	-0.1475	-0.1932	-0.0996	0.2462	0.0694	-0.2404	0.2107	-0.1312	-0.1908	0.1132	0.2500	0.0440	-0.0928	0.2141	
-0.1768	0.1768	0.0957	0.2317	-0.1768	0.1785	-0.2310	0.0931	-0.0000	-0.2500	0.2310	0.0905	-0.1768	0.1722	0.0957	0.2277	-0.1768	-0.1768	-0.0957	-0.2252	-0.1768	0.2131	0.0957	-0.2312	0.1768	-0.1739	-0.2310	0.0397	0.2310	-0.0581	0.0000	0.2467	
0.1768	0.1768	-0.1560	-0.1965	0.0538	-0.2446	0.2223	0.1169	0.2321	0.0921	0.0913	-0.2347	0.0917	0.2348	0.2135	0.1230	0.1768	-0.1768	0.2135	0.1178	-0.0917	-0.2048	0.1560	-0.1957	0.0538	-0.2432	-0.2223	-0.1626	-0.0913	-0.2442	0.2321	0.1291	
-0.1768	-0.1768	0.1768	0.1782	0.0000	0.2500	-0.1768	-0.1787	-0.2500	0.0009	-0.1768	0.1807	0.0000	-0.2499	-0.1768	-0.1709	0.1768	-0.1768	0.1768	0.1665	0.0000	-0.2431	0.1768	-0.1773	0.0000	-0.2500	-0.1768	-0.2128	-0.1768	-0.2024	0.2500	0.0403	
0.1768	-0.1768	-0.2189	-0.1224	-0.1346	-0.2094	-0.0206	0.2489	0.0928	-0.2324	0.1801	0.1694	-0.2293	-0.1054	-0.2470	-0.0304	-0.1768	-0.1768	-0.2470	-0.0245	0.2293	0.0434	0.2189	-0.1213	-0.1346	-0.2128	0.0206	-0.2376	-0.1801	0.1429	0.0928	-0.2141	
-0.1768	0.1768	0.2310	0.0975	0.1768	0.1751	0.0957	-0.2299	0.0000	0.2500	-0.0957	-0.2288	0.1768	0.1812	0.2310	0.0881	-0.1768	-0.1768	-0.2310	-0.0825	0.1768	0.1307	0.2310	-0.0963	-0.1768	-0.1796	0.0957	-0.2026	-0.0957	0.2130	-0.0000	-0.2467	
